file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
data\AudioData\JK\a11.wav,0 days,0 days 00:00:02.890544218,31.191998,0.22203298,25.737246,31.607851,37.662624,11.925379,426.7464,521.41907,66.155785,28.615454,2.353746,1.0430605,0.24181265,1.1368845,4.7632656,4.521453,55.473217,35.174305,45.708088,19.901535,3.8939543,1.2865884,23.469585,0.5195183,5.2108846,2.6237817,16.847267,0.7968549,-11.581846,-1.534314,0.0583395,1.3495278,1.0929707,0.8232207,5.656986,0.7562414,7.308756,1.3675935,22.568132,0.4663329,468.56052,0.3926099,1150.5189,0.15942554,-89.624344,-1.0445151,1560.9386,0.1680596,859.5961,0.41428596,-84.75546,-0.9844557,2609.6404,0.10923723,695.2359,0.46979618,-85.28127,-0.9735306,-19.171188,-0.37815043,27.363958,0.31989047,0.001481303,40.063293,-0.02884255,-0.5276276,5.8195214,0.89877,27.668953,0.37364775,4.7445025,3.1430933,19.172071,0.81534964,-17.520258,-0.9467115,-28.384825,41.090054,-0.119152665,-0.006427473,0.39975914,2.4305556,1.0600708,0.6166667,0.50334436,0.22749999,0.21498546,-9.131225,anger
data\AudioData\JK\a12.wav,0 days,0 days 00:00:03.242448980,34.209618,0.24423192,28.72357,34.146057,38.596596,9.873026,404.69577,554.5641,115.428734,106.872215,2.0995753,0.9336732,0.22264567,1.462285,3.7473812,3.5247355,49.216885,27.57689,44.9022,33.673008,3.6113608,1.1428005,24.891037,0.83739895,11.476009,1.4975849,16.376492,0.9451857,-15.295666,-1.1773391,0.083092235,1.5842847,1.7453521,0.73982203,4.630621,1.0572265,9.629393,1.3146989,26.398785,0.5297466,518.4554,0.3777637,1197.3628,0.18881424,-65.3863,-1.3105166,1592.9015,0.17975141,950.8919,0.3228427,-66.329384,-1.081783,2646.806,0.11453904,757.1943,0.44046503,-66.493965,-1.068097,-19.039454,-0.62170714,27.554852,0.4932373,0.011301844,4.2880855,-0.029633557,-0.46557668,4.7091565,0.8898321,27.360699,0.760852,8.338494,1.9927473,16.965122,0.9894753,-20.648745,-0.81889457,-27.041706,37.87435,-0.07939579,-0.011955161,0.24256241,4.024768,2.201258,0.33857143,0.27823055,0.126,0.0868562,-10.401869,anger
data\AudioData\JK\a13.wav,0 days,0 days 00:00:04.976780045,32.94582,0.23840822,27.512306,32.393745,37.47428,9.961975,585.0067,816.9094,93.699745,56.006504,2.485741,0.9140362,0.41214824,1.7779269,4.284399,3.8722508,47.134525,23.360958,40.102108,25.13412,3.7603562,1.0918126,26.017063,0.7510176,10.987197,1.4105203,15.467905,1.1623067,-14.04336,-1.2632135,0.075860746,1.5543036,1.9687423,0.8079517,5.5576878,0.884344,7.688603,1.2490706,25.733404,0.53082347,570.1294,0.36711678,1202.8407,0.2361603,-59.58957,-1.4048377,1640.2217,0.18875545,940.6888,0.43317387,-63.31944,-1.1157272,2704.973,0.11198475,785.8544,0.51437163,-62.85616,-1.1112152,-19.555864,-0.5962935,27.273535,0.44698167,0.00571319,8.146507,-0.031110799,-0.60701203,4.67584,0.8888202,29.14452,0.65992683,9.043666,1.8462074,16.57436,1.1620857,-17.600101,-0.98383546,-26.927351,37.15932,-0.07619291,-0.0155649,0.53378385,3.6290321,1.629328,0.47625,0.31140557,0.114999995,0.10920165,-9.205383,anger
data\AudioData\JK\a14.wav,0 days,0 days 00:00:05.957074830,33.295116,0.2449977,27.295025,32.588776,37.779533,10.4845085,271.4836,344.2336,57.359337,20.2881,2.3847349,0.9770978,0.22020358,1.6482971,4.365532,4.1453285,59.502644,37.850166,41.327385,22.279522,3.7091417,1.1521436,23.44144,0.7808715,7.5451555,2.0531728,21.690062,0.94282454,-11.760318,-1.6634384,0.06820577,1.5853391,1.6366653,0.71205765,5.2540474,0.9289814,6.0259576,2.633659,22.358103,0.7426108,564.7794,0.3892937,1162.2954,0.26176238,-56.39008,-1.4611218,1671.5305,0.17276157,940.5448,0.51123613,-63.44312,-1.1323028,2668.6077,0.10493016,840.654,0.44108054,-61.013283,-1.189256,-18.308752,-0.58670044,26.029861,0.441864,0.001851109,29.116083,-0.030966882,-0.58147305,4.783402,0.9062755,25.553556,0.7366972,6.1504755,2.6676483,23.33839,0.96007323,-16.991158,-1.0990633,-28.5276,40.526615,-0.09764654,-0.005715838,0.14392415,3.3670034,1.6977929,0.449,0.39953598,0.13,0.11907047,-9.388897,anger
data\AudioData\JK\a15.wav,0 days,0 days 00:00:05.177845805,33.431267,0.16481811,29.227526,33.44156,38.225964,8.998438,375.43314,528.0481,71.497536,37.558132,2.388038,0.92111695,0.1941223,1.8076594,4.501169,4.307047,36.8206,21.266447,37.00981,14.954728,3.4621549,1.1544814,27.617096,0.51178104,9.377977,1.6543058,18.852375,1.0738163,-10.847217,-1.8187611,0.037031762,1.6980549,1.2075175,0.9496666,7.4259696,0.5924917,10.757545,1.1311667,26.450586,0.42750877,529.67145,0.3801752,1210.8733,0.21776818,-68.22859,-1.2773699,1627.3105,0.16843273,849.15283,0.48752493,-73.374725,-1.0350341,2654.453,0.10679184,842.7097,0.3824277,-73.79424,-1.0234171,-19.756844,-0.38985893,27.991163,0.34132507,0.016449701,2.6613035,-0.03589672,-0.36514744,4.701266,0.85864747,31.71473,0.38883817,5.6274548,2.7398987,20.647816,1.0772916,-18.139702,-0.95923394,-29.276022,40.088676,-0.08831044,-0.013196377,0.28747654,3.488372,1.5655578,0.45624998,0.37208658,0.14333333,0.17813852,-9.385266,anger
data\AudioData\JK\d01.wav,0 days,0 days 00:00:05.136281179,34.99277,0.2464238,27.94336,35.803894,38.842186,10.898827,281.24387,247.36926,122.00137,74.87311,1.0525923,0.84378636,0.17609191,0.8949069,1.6732177,1.4971257,13.748106,17.907328,12.911594,7.6736484,1.0553972,1.3168997,27.5776,0.700202,15.57357,1.0163677,16.469904,1.0548642,-14.345619,-1.6902242,0.06828073,1.6496952,1.3508241,0.8353036,7.59601,0.6819354,9.74473,1.3278449,29.726645,0.5438971,514.06366,0.36430812,1180.7374,0.1794494,-87.920746,-1.0933475,1595.5454,0.20418176,976.35425,0.49023923,-86.76274,-0.95138866,2733.3157,0.09413644,827.7186,0.6953541,-88.312256,-0.90650374,-23.420979,-0.4039105,33.62105,0.29652417,-0.032098588,-1.3312068,-0.03821172,-0.5390881,1.5524244,0.9740974,32.14235,0.6189273,15.736393,1.1280948,17.295326,1.1474327,-27.48175,-0.72737,-35.396305,49.39446,-0.118691556,-0.008360568,0.17471178,2.5390625,2.366864,0.26333332,0.23658447,0.1490909,0.14786078,-18.386547,disgust
data\AudioData\JK\d02.wav,0 days,0 days 00:00:03.983219955,32.729637,0.1612135,27.918217,33.129025,37.62838,9.710163,117.115524,54.874687,63.197475,54.184433,1.1378802,0.9023321,0.15186267,0.9663291,1.9165224,1.7646598,15.914527,6.6330657,18.479923,9.317693,1.4847965,1.3768007,32.212597,0.43908903,8.302284,2.0728111,10.891675,1.6324483,-8.985208,-2.3703907,0.076306164,1.6037941,1.5030677,0.8704995,6.0254493,0.8345546,7.875603,1.5240884,28.441376,0.419668,509.05765,0.30117342,1252.7953,0.18636487,-87.48184,-1.0969855,1543.7527,0.18352774,1017.7717,0.38805816,-89.79301,-0.97696537,2669.6184,0.091283575,924.20105,0.4967389,-95.19009,-0.8701682,-21.641703,-0.43830523,34.96935,0.2608198,-0.026576381,-1.4623806,-0.033686776,-0.47804236,2.3475358,0.9564392,39.216362,0.27852073,3.392732,5.631745,9.620032,2.215797,-20.210672,-0.97597283,-37.52494,50.658375,-0.11672341,-0.010795975,0.20726867,3.5264482,1.7857144,0.32999998,0.1939072,0.20714284,0.22701252,-17.040462,disgust
data\AudioData\JK\d03.wav,0 days,0 days 00:00:02.599569161,33.846367,0.1853558,27.998625,35.322544,39.90719,11.908564,53.512135,12.577499,534.35297,675.18195,0.75418043,1.0359366,0.1464342,0.3193294,1.3001821,1.1537479,8.633467,4.7045236,11.433766,4.0962195,0.7162343,1.3298733,28.587118,0.4485216,15.881812,0.5465464,19.699709,0.95076656,-6.3602157,-4.0565705,0.038768318,1.7020787,1.202735,0.8678614,9.527831,0.40791333,12.747607,0.81625533,29.051657,0.4904781,588.6299,0.43583372,1255.8047,0.13799232,-115.40493,-0.7859302,1691.5001,0.21511334,1036.7635,0.33990562,-110.76709,-0.7527695,2853.9219,0.08642896,880.74835,0.5004702,-113.75231,-0.6994631,-25.647675,-0.3754436,36.83453,0.26829693,-0.059304208,-0.8748411,-0.033244144,-0.6093065,1.3077114,0.75930077,35.349323,0.3839771,16.711285,0.6979233,21.505278,1.1213124,-22.716244,-1.1151658,-40.729824,54.771526,-0.12794302,-0.008234042,0.06678866,2.3255816,1.1857708,0.4433333,0.45035788,0.2825,0.22982329,-20.609528,disgust
data\AudioData\JK\d04.wav,0 days,0 days 00:00:04.444444444,33.50783,0.23470324,26.368317,35.076473,39.204926,12.836609,207.1728,182.17615,57.860844,41.294617,0.8542071,1.1192619,0.14490715,0.569345,1.294067,1.1491599,16.047758,9.49647,15.299585,12.801024,1.0133642,1.7653325,25.648384,0.6245713,17.103212,0.6611319,16.37301,0.845526,-10.885634,-2.0860925,0.06004094,1.5310265,1.6554621,0.8346271,7.7174525,0.62517965,11.681973,1.037695,28.730799,0.39635205,494.07162,0.31354776,1176.2488,0.13752048,-108.28383,-0.85303575,1594.9679,0.18604134,917.85095,0.46020198,-108.68265,-0.7443133,2680.7473,0.094637394,769.4735,0.5351421,-110.08202,-0.7168819,-24.34268,-0.3253077,33.256523,0.2873727,-0.01649808,-2.4632087,-0.036906183,-0.51953644,1.746084,1.2423251,31.607655,0.4844559,16.19279,0.8022573,18.580025,0.93224186,-23.199266,-0.8831728,-34.103962,46.455296,-0.09891879,-0.01361177,0.16020393,2.4830701,3.196347,0.16071428,0.10937905,0.14,0.16473755,-17.012943,disgust
data\AudioData\JK\d05.wav,0 days,0 days 00:00:03.356938776,35.336697,0.19954313,29.721498,35.53572,39.53844,9.816942,197.47963,88.60449,192.67162,198.6164,1.4768556,0.94912356,0.20263752,0.89950275,2.7647233,2.5620859,27.419464,12.7955065,18.941065,7.6275687,2.3799803,1.3191619,31.491735,0.48853764,13.214951,1.0256342,6.0305505,2.125219,-20.81722,-1.3385831,0.039075308,1.1451176,1.6678913,0.89609385,7.8633833,0.5041689,6.351736,1.8650972,35.49125,0.4229043,505.4687,0.33611825,1288.0846,0.13000378,-89.194016,-1.0462111,1501.8452,0.23114721,1077.2568,0.27595317,-85.02793,-0.9453352,2751.5845,0.09516774,830.8823,0.49350104,-90.465996,-0.8285778,-26.29678,-0.35934946,38.846703,0.25215524,-0.02671867,-1.808504,-0.038599238,-0.5228672,3.4761765,0.96579415,36.805336,0.3811873,13.532498,1.0540389,4.056844,3.511274,-33.105087,-0.74253106,-32.74996,47.959297,-0.108335815,-0.010982499,0.36012906,3.2934132,3.0395138,0.207,0.2725454,0.099999994,0.08637129,-12.754849,disgust
data\AudioData\JK\d06.wav,0 days,0 days 00:00:03.731655329,29.570848,0.28986886,23.772276,28.702425,32.159187,8.386911,280.2092,215.58139,80.55107,61.787624,1.0701767,1.1905982,0.1678522,0.6199057,1.9992706,1.8314184,22.358614,10.515859,18.982193,10.555622,1.1916717,1.6267657,26.492758,0.6553779,13.644851,1.1736141,17.339426,0.95017964,-4.286814,-5.1217685,0.051174264,1.5376109,1.4685872,0.8331773,6.065438,0.51297486,1.5140613,7.490402,26.785906,0.57117856,540.9192,0.3807143,1254.4628,0.2249006,-89.50751,-1.0609815,1662.6389,0.17300522,921.36694,0.39931884,-97.3073,-0.858711,2775.8154,0.10480214,927.9618,0.42485744,-97.87277,-0.83549494,-24.77248,-0.4637391,33.513912,0.37092957,-0.0451284,-1.0413,-0.03607229,-0.62441957,1.9483923,1.1500565,33.14789,0.51064825,11.034633,1.7799966,20.454233,0.9761198,-15.391339,-1.4556344,-37.29388,50.178047,-0.12866046,-0.006164113,0.13605087,2.9569893,2.7247958,0.207,0.122151546,0.266,0.21114923,-16.738165,disgust
data\AudioData\JK\d07.wav,0 days,0 days 00:00:03.039841270,30.638168,0.29464704,24.037209,28.595219,34.410458,10.373249,284.105,334.18173,36.475277,16.8752,1.1629971,1.161707,0.14924243,0.5694171,2.35424,2.2049975,14.101512,7.4289155,21.580164,18.712364,1.2387232,1.4263426,26.583904,0.76213604,14.985359,1.1738291,15.014342,1.13974,0.48313048,34.375427,0.05121341,1.2100502,1.4232528,0.7708545,6.6245184,0.47268683,7.021432,1.4314059,31.283924,0.47603616,484.1277,0.40494925,1298.4596,0.20338073,-95.65063,-1.0103539,1528.5046,0.14398973,1004.87555,0.46835363,-100.86229,-0.87288153,2613.7778,0.10174678,945.1562,0.40010086,-104.87281,-0.7918498,-19.573267,-0.48761076,33.906013,0.3180749,-0.04475849,-1.3304144,-0.024237929,-0.63068444,2.2041047,0.8616891,32.384487,0.72083277,11.995118,1.7278222,14.925286,1.5154859,-8.271572,-2.1261468,-39.33631,52.601166,-0.13104264,-0.009503174,0.062442124,1.986755,1.3468013,0.4075,0.26461056,0.25,0.23021728,-15.389401,disgust
data\AudioData\JK\d08.wav,0 days,0 days 00:00:04.444444444,28.618174,0.15439203,25.130245,28.049862,33.458218,8.327972,282.09372,468.15442,106.6948,115.513725,1.1231518,1.3051039,0.090753466,0.41973224,1.9389532,1.8481997,21.20536,14.855316,16.409657,7.4373894,1.3872888,1.4832914,31.69353,0.40516737,10.942459,1.2493454,15.835247,1.140147,-4.3531904,-4.9543405,0.06153405,1.6758313,1.5396241,0.72465,5.1936126,0.81067824,4.637876,4.1958137,29.164255,0.5761851,516.9931,0.41851538,1228.8595,0.17174174,-87.61068,-1.0724173,1551.2572,0.18795006,920.8615,0.35772628,-93.91023,-0.91861844,2696.1257,0.09230301,970.64954,0.50059676,-99.20235,-0.8239129,-21.872383,-0.43164027,34.76318,0.2930128,-0.019766925,-2.7231522,-0.029244909,-0.5689801,2.3273025,0.9676814,37.773,0.30098507,6.3191257,2.3543806,16.58993,1.3604821,-15.589556,-1.3527313,-39.62445,53.532776,-0.1144075,-0.01049888,0.05480838,2.2573364,2.0547945,0.27888888,0.23727359,0.18555555,0.16859622,-14.748335,disgust
data\AudioData\JK\d09.wav,0 days,0 days 00:00:04.444444444,28.748535,0.18363172,24.276608,28.601324,31.724817,7.44821,183.71672,331.034,47.165623,23.722551,1.2955128,0.97372454,0.097677454,0.7609915,2.4176457,2.3199682,23.9865,16.354748,16.088978,8.520348,1.2103689,1.258649,30.108242,0.6386258,8.274777,2.8834977,17.430174,0.96396416,-6.1130075,-2.7700562,0.027238393,1.3773454,1.2438035,0.9111302,5.704774,0.54098094,7.2130084,2.2395575,28.329468,0.47950342,486.6997,0.37427044,1267.2014,0.20667468,-74.08933,-1.2335435,1495.996,0.16618404,950.36975,0.27335483,-81.357666,-1.0423825,2639.914,0.12451494,908.80145,0.48830858,-85.9132,-0.9350373,-18.040472,-0.61662966,29.488113,0.40442407,-0.015453282,-2.6461046,-0.026885383,-0.5135594,1.7830145,0.89961725,38.605515,0.3746308,-0.6585461,-36.655224,20.816525,0.877329,-13.852872,-1.104232,-31.844053,43.300835,-0.10564525,-0.011527245,0.14138342,2.9345374,1.826484,0.35125,0.3694062,0.15555555,0.14127287,-18.44665,disgust
data\AudioData\JK\d10.wav,0 days,0 days 00:00:04.221337868,29.50626,0.14313419,25.861578,29.460258,32.840862,6.9792843,143.87752,185.11581,53.665314,20.822506,1.2353878,0.8933463,0.24722914,0.89327955,2.0231295,1.7759004,23.900663,12.585429,15.491958,7.6943684,1.2772564,1.1163083,33.065296,0.47015947,9.109076,1.8036362,19.203978,0.9056273,-11.464974,-2.0729427,0.044128355,1.5463009,1.0902034,0.7991837,7.382758,0.37365034,5.616626,1.8213638,32.11437,0.35876003,529.0495,0.38072893,1239.8304,0.19404547,-66.45173,-1.3458673,1618.7307,0.20921896,1010.62067,0.4724127,-76.89743,-1.0382338,2764.1943,0.10552393,846.72186,0.44511843,-82.31089,-0.9207139,-24.010353,-0.41369098,34.863472,0.30383727,-0.03353031,-1.2713171,-0.033274036,-0.64098,1.7945547,0.8027262,39.93068,0.31042522,7.3225837,2.3767498,21.532217,0.87460667,-20.834743,-1.0847801,-34.009148,47.22382,-0.12383038,-0.006968521,0.14959295,3.3254156,1.923077,0.35125,0.18877482,0.1311111,0.11069923,-17.141361,disgust
data\AudioData\JK\d11.wav,0 days,0 days 00:00:03.930816327,28.551685,0.21826816,23.47486,28.236902,33.253815,9.778955,368.7566,691.4281,123.78209,90.34115,0.97455096,1.1300198,0.17521343,0.45343143,1.7096752,1.5344617,22.681192,14.724815,16.56571,9.2310505,1.083749,1.4455167,28.549494,0.49726778,8.537956,1.8970784,15.474963,1.0906159,1.9184834,10.476703,0.1007515,1.6815878,1.78912,0.7857614,5.8080187,0.76749235,5.2403917,2.4908075,29.285732,0.42804742,585.7516,0.45454282,1256.9933,0.16280697,-98.43457,-0.9511032,1630.5109,0.20855635,1003.7405,0.31129867,-103.24165,-0.8356776,2756.2544,0.118968956,915.69275,0.43002176,-107.342476,-0.76737124,-23.179705,-0.44305995,35.542316,0.3590806,-0.052451465,-0.93396056,-0.024396263,-0.60097015,1.842142,0.951616,36.44956,0.3552029,3.999661,4.527876,16.508944,1.2748606,-5.537208,-4.332159,-35.82931,49.125134,-0.120865084,-0.008135683,0.16763966,3.3163266,2.5839794,0.205,0.14207393,0.16,0.18275666,-18.882692,disgust
data\AudioData\JK\d12.wav,0 days,0 days 00:00:03.018866213,28.028965,0.15588549,24.864061,28.001057,32.350323,7.4862614,64.62788,47.34308,52.45768,26.862646,0.96103764,1.2246535,0.1499834,0.46012455,1.5452712,1.3952878,21.003065,18.37784,14.901984,8.235903,0.9455938,1.8143905,24.717682,0.77687174,9.059161,1.9046361,11.891651,1.2023475,7.07612,1.8989371,0.062339623,1.0228621,1.7990673,0.73246336,5.5986013,0.5544123,-1.762049,-3.1642041,23.426956,0.49410015,586.494,0.44760716,1266.4391,0.18348344,-120.654,-0.78468883,1588.7843,0.17752358,987.16174,0.28751817,-123.979126,-0.71074486,2654.9006,0.13366413,982.7556,0.4230648,-126.90819,-0.6665215,-19.295668,-0.5266,32.423252,0.3638032,-0.033991653,-1.4172587,-0.019521825,-0.845626,2.1286001,1.038553,37.712482,0.42856884,-1.7400656,-10.481007,11.125325,1.6931735,0.12700027,135.97313,-34.77135,47.225693,-0.11682409,-0.007767624,0.14051259,2.6666667,2.3728814,0.16428572,0.06253163,0.20625,0.26334092,-17.435066,disgust
data\AudioData\JK\d13.wav,0 days,0 days 00:00:05.503151927,29.51075,0.23170364,24.415783,28.289232,32.224598,7.808815,481.93634,940.33386,57.916565,40.93426,1.291911,0.91543716,0.16727433,0.9409478,2.4554005,2.2881262,24.50668,13.258014,19.471703,9.011964,1.2953496,1.1143576,33.421505,0.5464056,7.0262203,2.5579484,13.324855,1.0008267,-2.2225175,-9.290534,0.038451903,1.4943435,1.399059,0.83348143,6.6500344,0.4733251,4.958725,2.2156668,28.773994,0.5023127,485.78473,0.37173972,1294.9213,0.16537993,-68.43972,-1.3403113,1520.7135,0.1962763,981.5292,0.30798185,-76.06445,-1.0910369,2617.9504,0.12794375,874.25824,0.4223435,-82.09173,-0.94856143,-21.433167,-0.47281566,33.432274,0.320214,-0.033609282,-1.2680668,-0.03071583,-0.6213488,1.8367746,0.7812996,40.386715,0.39710218,3.591888,5.554656,12.851353,1.1970869,-10.576962,-1.8632758,-36.340454,49.213257,-0.12663102,-0.006781743,0.1467854,3.6429875,1.8382353,0.364,0.27655742,0.14454545,0.18913025,-17.029451,disgust
data\AudioData\JK\d14.wav,0 days,0 days 00:00:06.289297052,27.95722,0.21622553,24.224407,27.778633,31.40185,7.1774426,514.81464,1202.2812,102.48857,66.66397,1.2185056,1.1784683,0.16672944,0.579475,2.1168783,1.9501488,22.438213,10.807511,21.634468,12.493666,1.2590327,1.3669591,30.512184,0.5242094,7.49689,2.6577072,13.875328,1.2077205,0.4910054,39.183353,0.045504227,1.9181224,1.6711982,0.8075805,6.1662498,0.55479926,1.6003392,5.7772903,26.369276,0.50206906,516.53674,0.40440726,1252.6681,0.19309703,-79.35278,-1.1609157,1545.2178,0.1861726,985.0738,0.3278339,-85.17075,-0.99973166,2640.7336,0.10976058,901.1568,0.39552256,-90.39267,-0.8942571,-21.393742,-0.49905503,33.204914,0.34116474,-0.04860954,-0.9297998,-0.025922658,-0.613669,1.9253601,0.967763,37.007366,0.3967584,1.8319712,11.745302,15.09247,1.2893282,-6.4534035,-3.1809773,-37.191597,50.396923,-0.12008001,-0.008927414,0.13869046,2.8708134,2.5723474,0.238125,0.15949994,0.12235294,0.13858654,-16.476925,disgust
data\AudioData\JK\d15.wav,0 days,0 days 00:00:07.012585034,28.764688,0.19982728,24.480074,28.277897,32.373215,7.893141,288.95743,480.10843,75.86369,53.34742,1.1311535,1.0287535,0.15233897,0.74746084,1.9447551,1.7924161,19.83474,12.690544,15.915883,8.158924,1.1053523,1.360016,28.647724,0.6359831,9.3980665,2.0244153,15.741369,1.1675005,3.3449097,5.7909365,0.05764264,1.9603093,1.6047672,0.7575562,6.6207166,0.458239,6.15064,1.8939346,27.532917,0.49016362,531.08466,0.45829606,1217.5656,0.1848899,-75.23717,-1.234053,1580.6188,0.18869834,918.8077,0.35781676,-82.446014,-1.0218,2680.736,0.11847113,881.6082,0.4149255,-86.750885,-0.93478525,-21.471376,-0.46581998,33.434364,0.36527774,-0.043386463,-1.217433,-0.023452614,-0.62047535,1.634773,1.0054355,35.789783,0.41619676,4.168744,4.9336925,17.920101,1.1716691,-3.6341302,-5.608256,-36.19084,48.98602,-0.12518317,-0.006329747,0.13785116,2.5714285,2.1582735,0.29266664,0.2361205,0.15928571,0.18405992,-17.419842,disgust
data\AudioData\JK\f01.wav,0 days,0 days 00:00:04.140453515,37.55198,0.18076906,33.916668,38.338142,41.328358,7.4116898,89.54749,87.07355,65.71386,31.342648,1.9875323,0.85477054,0.44235033,1.4584976,3.384767,2.9424167,27.276884,24.525723,30.210873,17.549858,2.5554094,1.0575715,23.766966,0.78111047,8.409196,1.7155731,11.345695,1.5786991,-19.358852,-1.2907957,0.060588904,1.2946677,1.2216226,0.9306723,8.173004,0.60023147,11.278669,0.9810874,25.076172,0.5462823,529.04895,0.34771127,1218.7827,0.2138963,-82.55439,-1.1265328,1564.0068,0.19764836,888.59454,0.41299513,-71.2704,-1.0941178,2673.3801,0.090326436,757.4617,0.5926594,-74.592575,-1.0123699,-18.691341,-0.4767917,28.248878,0.32736272,0.000216123,187.86249,-0.03430734,-0.5106441,3.4906425,0.7637902,27.999195,0.62768024,6.344332,2.4184213,10.317445,1.9135071,-29.116865,-0.75967515,-30.689518,43.041954,-0.112711266,-0.008217089,0.21198237,3.1476996,1.4705882,0.48499998,0.337429,0.17166665,0.18720903,-11.99127,fear
data\AudioData\JK\f02.wav,0 days,0 days 00:00:03.590136054,36.142197,0.14534874,32.694237,34.739998,40.133373,7.4391365,186.67116,192.00731,100.0368,107.73691,2.1084113,0.9575816,0.16095325,1.7019516,3.8922691,3.7313159,31.119982,13.91982,32.522247,15.042572,2.5983126,1.1262642,28.241264,0.5064875,3.8784647,4.5704417,12.006927,1.6298323,-14.229321,-1.3558795,0.030383313,1.5844101,1.1932267,0.93200886,8.029225,0.54077804,7.091051,1.3780969,25.735622,0.40873897,539.47864,0.3369888,1254.9178,0.20356745,-75.22544,-1.2375414,1588.368,0.16803212,935.6627,0.38481638,-77.755974,-1.0687941,2673.4873,0.10562272,825.56134,0.357986,-81.86899,-0.9778924,-16.805893,-0.52135307,27.706121,0.34699684,0.011153352,3.711477,-0.02858473,-0.4573128,3.8041606,0.7618656,31.853289,0.43873727,-1.4658601,-13.034905,9.19314,2.276949,-23.161238,-0.73346645,-32.370514,43.55235,-0.0953933,-0.011800542,0.17808008,2.793296,0.84985834,0.79999995,0.6732508,0.35,0.19026299,-11.531256,fear
