file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
data\AudioData\JE\a11.wav,0 days,0 days 00:00:03.240453515,27.965662,0.12790619,25.202871,27.482864,31.155561,5.95269,151.84055,157.02135,42.866695,33.949303,1.3337351,0.9883622,0.18167177,0.7525368,2.738778,2.5571063,21.863926,15.085227,16.860886,7.0450106,1.4641788,1.3600432,28.244469,0.45045003,13.316395,0.8811131,20.931007,0.6484568,7.0931196,1.9972447,0.014801204,1.0545832,0.78542113,0.89965594,7.4003725,0.49318677,5.0125985,1.5852795,28.548409,0.30519053,496.1791,0.37319428,1179.5547,0.16536364,-88.88932,-1.0468812,1580.8074,0.16489156,900.5022,0.5077011,-99.87968,-0.83231604,2684.1016,0.115066476,784.13513,0.3650728,-102.23737,-0.7933406,-24.06884,-0.31122452,31.777979,0.27719966,-0.037179578,-1.182999,-0.033883605,-0.39638007,2.4802263,0.8550738,34.185238,0.35179117,14.276454,0.8990317,26.718351,0.56244075,0.8159349,18.08597,-36.744003,52.06784,-0.12852223,-0.006736966,0.10407537,2.4767802,1.8867925,0.29833335,0.15507166,0.17999999,0.2119973,-14.068735,anger
data\AudioData\JE\a12.wav,0 days,0 days 00:00:03.839727891,29.803755,0.123898305,26.367085,29.569225,33.33265,6.9655647,195.04318,227.45157,62.21851,24.331856,1.2784718,0.92905694,0.15622675,0.9646454,2.1046538,1.9484271,21.159643,13.4907465,26.409859,14.133247,1.626505,1.2666576,28.915018,0.6241356,17.006433,0.84292626,18.701832,0.59480035,0.33924204,51.377728,0.036730032,1.7671467,1.2651775,0.9837141,7.2896023,0.53872204,5.503439,1.5462831,34.20605,0.35551444,514.3205,0.2797564,1219.3864,0.16193286,-87.54351,-1.0827507,1625.2001,0.19027865,951.529,0.44726402,-100.87146,-0.8218715,2713.1929,0.11942056,846.1505,0.44025308,-102.792305,-0.79085374,-27.0877,-0.3280716,34.90695,0.28287134,-0.02315724,-1.6142172,-0.0402668,-0.39095312,2.6945171,0.79042774,38.815964,0.3290053,17.137007,0.78983253,20.860554,0.6526186,-7.6128106,-2.3182309,-34.00939,46.235596,-0.12537025,-0.011470426,0.14807218,2.8795812,1.061008,0.545,0.41385382,0.29999998,0.2744449,-13.406448,anger
data\AudioData\JE\a13.wav,0 days,0 days 00:00:05.330907029,27.63648,0.10017702,25.703583,27.647846,30.179708,4.4761257,196.55429,179.5455,31.198744,15.013195,1.2543362,0.95295405,0.12591106,0.9064932,2.2742772,2.1483662,22.238876,11.485014,20.569284,12.285923,1.4360831,1.2872078,30.299408,0.5754829,15.631531,0.9890872,17.475063,0.78896433,0.4076918,40.430893,0.030551922,3.0656762,1.3112513,0.967996,6.593159,0.4812033,6.229346,2.2054715,31.740772,0.3735884,551.61945,0.3393784,1260.9619,0.1744172,-82.37633,-1.0824157,1650.2383,0.19072203,980.1797,0.41550702,-92.35168,-0.87220204,2722.3308,0.12860051,836.38947,0.45004714,-95.52344,-0.81658876,-24.952244,-0.40254882,33.333485,0.30082098,-0.021025605,-2.0009398,-0.03593599,-0.5289821,2.182313,0.8957492,38.5267,0.3624978,16.973618,0.96978486,20.389067,0.7199838,-3.1602633,-5.479374,-28.133383,41.221054,-0.099272236,-0.011661342,0.16007926,3.007519,1.3282733,0.47142854,0.19649999,0.25857142,0.25825948,-14.316162,anger
data\AudioData\JE\a14.wav,0 days,0 days 00:00:07.024829932,27.455631,0.1987903,23.99482,26.987494,29.525753,5.5309334,137.68497,77.37113,44.63933,45.940807,1.1911492,0.94078326,0.1732832,0.89926213,2.2085197,2.0352366,19.570183,9.257582,15.101837,6.050505,1.1356721,1.2254786,27.091173,0.69607496,11.734328,1.0770043,23.293104,0.62773305,5.740503,2.5284545,0.033212584,1.9708589,1.16893,1.0031569,6.7882338,0.5047928,2.6598241,5.386719,24.960953,0.7243458,522.3889,0.41128653,1187.0798,0.19770496,-92.53184,-1.0140679,1615.7147,0.18153606,923.37195,0.44221875,-101.805,-0.8275688,2644.7256,0.12265503,875.70496,0.37381235,-103.374405,-0.80205536,-23.412794,-0.34942105,31.15289,0.30546933,-0.046028,-0.9001928,-0.032866906,-0.526856,1.8679715,0.77309835,37.056435,0.4010804,10.145073,1.4471637,27.85137,0.6047194,2.2675536,7.1122203,-33.897015,47.04289,-0.12466848,-0.010111482,0.16439338,2.9957204,1.5804597,0.35363635,0.2615434,0.25727272,0.29526848,-15.860775,anger
data\AudioData\JE\a15.wav,0 days,0 days 00:00:06.106916100,27.814793,0.18614715,25.625797,27.253662,28.95932,3.3335228,393.64447,341.53903,84.930725,113.46564,1.2967693,0.93100965,0.17577145,0.88153094,2.4768178,2.3010464,21.359829,9.811629,19.106728,15.860929,1.3896674,1.150808,30.723217,0.55929655,14.066056,1.0275197,24.547117,0.63982314,3.0913177,4.816838,0.03250464,2.2523458,1.0795243,0.9939154,6.5514956,0.52480304,4.816722,2.4942918,28.838451,0.48589495,501.3828,0.327073,1195.2043,0.17453279,-70.86442,-1.2545195,1628.9475,0.16692354,845.02374,0.4747293,-82.337906,-0.9519869,2689.066,0.10750276,904.7563,0.42450768,-83.647385,-0.9259413,-23.407576,-0.3699179,31.00369,0.35133246,-0.018666103,-2.1119788,-0.036363654,-0.35956448,1.9919496,0.80482274,37.178226,0.3735381,13.445508,1.0778186,28.876795,0.5590776,0.7879832,20.509617,-29.426647,42.972466,-0.09685663,-0.016287988,0.07404068,3.1198688,1.4900663,0.4544444,0.39964184,0.19444445,0.23613137,-14.490284,anger
data\AudioData\JE\d01.wav,0 days,0 days 00:00:04.410544218,30.289183,0.19439384,25.539978,29.911552,35.24918,9.709202,257.26352,207.99936,146.19365,112.27306,0.85389036,0.81650376,0.17459199,0.69256717,1.4260681,1.251476,14.243316,9.913039,9.10498,3.487836,1.008559,1.1840717,25.687454,0.6800177,17.105484,0.81599504,19.806248,0.7086644,2.2984128,7.5310774,0.08879035,1.8094226,1.2766405,0.89533365,6.6738305,0.566559,4.6036677,2.9727864,30.310682,0.556898,577.5396,0.35466015,1236.3241,0.18414691,-106.62043,-0.85292995,1723.125,0.18029577,914.3243,0.42117232,-112.89679,-0.71751887,2815.4436,0.10114365,878.75055,0.4627181,-114.44863,-0.69345474,-27.280476,-0.3589141,34.902683,0.30538997,-0.04383322,-0.98125553,-0.04027279,-0.48082915,1.7631388,0.6948724,34.329624,0.45771062,19.743681,0.73430276,23.674353,0.7074896,-4.3138943,-4.673612,-34.19265,47.282383,-0.12479539,-0.010922522,0.20179947,3.6363635,2.5287356,0.19727272,0.1817136,0.1625,0.21327311,-18.694422,disgust
data\AudioData\JE\d02.wav,0 days,0 days 00:00:03.542108844,28.692188,0.28173807,23.995644,26.875698,28.266243,4.2705994,483.62476,278.874,4.3429055,60.530144,0.8444919,0.8866725,0.15887639,0.54571915,1.5166398,1.3577634,13.714076,9.208876,16.811022,8.650876,0.67918336,1.3475609,25.847372,0.6813052,7.3011575,1.8559784,12.3229065,1.0299305,5.5524235,3.0446656,0.0394684,1.2777096,1.3199168,0.7235909,5.084852,0.6409368,0.90994436,6.0920434,20.565777,0.66696423,513.2112,0.30015463,1185.2355,0.20918742,-112.43035,-0.83621997,1496.62,0.16018398,1000.436,0.27959758,-114.12751,-0.76891553,2590.5095,0.12058096,829.8785,0.35633653,-116.362236,-0.72555214,-20.55598,-0.4498303,31.131607,0.31745508,-0.05783005,-0.53527963,-0.032111194,-0.478637,1.3147144,0.74741656,36.34773,0.45015004,2.0683727,7.7191157,9.778858,1.7408854,-4.8149066,-3.7083728,-35.195988,48.64413,-0.12595959,-0.009244771,0.10593986,3.6827195,2.0114942,0.23142856,0.248793,0.24285714,0.2403399,-21.408957,disgust
data\AudioData\JE\d03.wav,0 days,0 days 00:00:02.505011338,32.16536,0.30628824,21.293468,33.704067,38.94041,17.646942,93.17046,30.598223,464.51303,555.4339,0.48725137,0.99797475,0.13451451,0.17905705,0.99344796,0.85893345,6.733265,3.7503703,13.406581,9.320532,0.3499933,1.2873038,23.01863,0.44181114,11.052728,1.0857081,13.332595,1.1313496,4.3208737,4.430319,0.081423275,1.1646082,1.7997993,0.63526696,8.467666,0.49742484,9.455363,0.936921,25.448954,0.46527985,668.0072,0.4268724,1229.0887,0.19769989,-140.40747,-0.60531765,1786.8218,0.20302598,1020.60425,0.4118388,-135.97273,-0.5993269,2886.3296,0.10851893,984.6721,0.53793687,-137.06287,-0.580754,-26.862772,-0.45404086,37.924488,0.35566014,-0.06780601,-0.64359164,-0.026063975,-0.6912294,0.77177036,0.6281941,27.424307,0.345447,15.514983,0.99236137,16.05466,1.3643178,-7.297251,-3.366872,-32.045097,48.147305,-0.109492,-0.014924573,0.103484154,2.008032,2.0491803,0.174,0.067705244,0.35999998,0.16201851,-26.48982,disgust
data\AudioData\JE\d04.wav,0 days,0 days 00:00:04.117845805,28.841454,0.2124271,23.413364,28.2333,33.778965,10.365601,373.18958,350.05148,88.71165,63.555107,0.82277423,0.9261331,0.1240084,0.62229943,1.3515264,1.227518,13.211905,6.3468127,13.789093,8.250291,0.81910175,1.3685296,24.646832,0.63556457,16.46414,0.88820606,18.065098,0.817287,-1.0033655,-16.736212,0.0591134,2.2098536,1.5569129,0.93599874,6.048939,0.69340974,9.013042,1.9459754,26.886093,0.4536534,520.5194,0.33059496,1188.3212,0.20058346,-92.34193,-0.9892437,1625.853,0.17880253,832.71246,0.54853433,-102.28207,-0.78404206,2708.6487,0.09403674,786.3646,0.49202,-102.62263,-0.77797097,-23.919712,-0.38471776,30.48908,0.32205963,-0.018346498,-2.2022069,-0.03981482,-0.43060803,1.3357399,0.9417935,31.043726,0.47290516,18.17923,0.82231915,22.948298,0.6957342,-5.67247,-2.8855066,-27.802307,40.883892,-0.088323005,-0.014338708,0.14966552,3.4146342,3.2098768,0.16846153,0.12574981,0.12153845,0.14021116,-19.971653,disgust
data\AudioData\JE\d05.wav,0 days,0 days 00:00:03.530861677,32.59029,0.19064736,27.651821,33.288998,35.974304,8.322483,439.83176,551.62396,119.8328,90.265656,0.8246595,1.0299721,0.10938891,0.5583422,1.559582,1.450193,16.951641,8.353175,17.222883,5.892504,1.0097127,1.377832,28.049488,0.5784351,15.836509,0.83230424,10.398495,1.0371401,-3.667286,-5.8443575,0.06870598,1.2951671,1.6808211,0.8576726,7.2402987,0.5362136,8.764507,1.2744166,33.58259,0.48622978,506.64908,0.3884828,1252.5502,0.18617173,-103.48021,-0.91573787,1505.3628,0.2292514,967.86487,0.28003883,-103.968414,-0.81389606,2708.6619,0.10761196,778.90564,0.5295589,-108.677475,-0.73614395,-26.908525,-0.3949073,37.79504,0.29729524,-0.005768529,-8.682843,-0.033114735,-0.518226,1.7370096,0.8666087,35.730583,0.31755015,17.66113,0.79458135,9.749556,1.3548876,-15.606381,-1.3181803,-29.653236,45.06734,-0.09975597,-0.017787531,0.11914704,2.840909,1.4409221,0.38,0.40767634,0.29,0.26495284,-18.27456,disgust
data\AudioData\JE\d06.wav,0 days,0 days 00:00:03.140952381,27.649313,0.12915242,25.295254,27.337343,31.359665,6.064411,84.4065,85.069984,40.070164,19.233486,0.6730148,0.890627,0.15078881,0.52130693,1.2161589,1.0653701,11.530539,7.1853886,11.248071,6.1757555,0.54155535,1.3269422,24.341078,0.72599334,14.345982,0.8641776,16.68476,0.5757429,1.9884306,7.398097,0.072001256,2.1798306,1.6447107,0.8900963,6.4773126,0.3526457,2.4891825,2.3943017,28.388504,0.42620182,545.97156,0.37274352,1270.4768,0.19099025,-119.74952,-0.76877886,1647.5354,0.18162593,1049.7588,0.39721987,-125.82027,-0.6588929,2709.1594,0.12196269,919.77606,0.41572607,-127.37832,-0.6366938,-27.416945,-0.33664775,34.259888,0.30088902,-0.052916605,-0.68665683,-0.042602245,-0.44950852,1.1140277,0.7017975,38.17339,0.32235375,12.886606,0.9748818,20.11903,0.61517334,-5.5307527,-2.7512167,-33.875965,46.226215,-0.12247458,-0.01442665,0.121961534,2.5559106,2.2727273,0.17999999,0.12071216,0.32799998,0.22408925,-22.367737,disgust
data\AudioData\JE\d07.wav,0 days,0 days 00:00:02.881768707,28.025688,0.24000718,23.854855,26.705343,30.900156,7.0453014,206.93892,205.4086,70.8742,67.87045,0.6018782,1.0466413,0.15249436,0.19563884,1.1764553,1.023961,10.774896,8.983769,13.287689,13.324576,0.4617,1.6366392,23.895357,0.6711926,14.392534,1.1569068,17.87116,0.6457102,9.832643,0.8539643,0.03466711,1.0843647,1.2485995,0.8287974,6.9022923,0.28152525,6.7902484,1.1392267,26.334833,0.50028443,474.19244,0.42713514,1114.8594,0.17245139,-133.07271,-0.6859257,1565.824,0.118306264,908.2153,0.260306,-138.00053,-0.60039324,2505.001,0.12045474,935.23364,0.38237646,-137.54065,-0.59555286,-21.804436,-0.4095339,31.577093,0.31687093,-0.06261619,-0.58128947,-0.029966347,-0.5266225,1.1617192,0.77535087,34.173622,0.4423164,9.37712,2.3457417,23.084526,0.72530603,6.7673755,1.3098737,-37.819134,51.74796,-0.13030885,-0.010096867,0.07179734,1.7421603,1.0638298,0.33666667,0.10208928,0.435,0.4111873,-21.914452,disgust
data\AudioData\JE\d08.wav,0 days,0 days 00:00:04.288662132,25.295118,0.09872182,23.379757,24.84174,27.228476,3.8487186,428.65152,397.21707,61.70589,86.38035,0.7899716,1.0078453,0.15062505,0.40977192,1.5632713,1.4126463,11.086297,7.9463296,10.967261,2.9183106,0.6155135,1.3128468,31.159128,0.37461582,9.220458,1.3585228,15.980711,0.9571142,0.93687403,20.253338,0.050741542,1.9488833,1.2823436,0.8764387,5.6582885,0.5254169,2.481416,3.8271642,22.417826,0.45538756,509.13928,0.37107694,1150.5189,0.15760577,-93.46067,-1.018656,1503.6218,0.18721399,970.72394,0.3307526,-101.3763,-0.8676294,2624.423,0.09405777,669.85406,0.5042983,-104.48221,-0.81169146,-22.708683,-0.3994064,32.57817,0.29322273,-0.057806168,-0.5979364,-0.03537038,-0.52282745,1.0910952,0.77481985,38.11535,0.29837358,6.3070073,2.4358594,17.014658,1.1798236,-9.886863,-2.0119846,-41.07466,55.866554,-0.12804596,-0.008833365,0.062806234,2.3419204,2.1327016,0.24555555,0.17192446,0.225,0.26057628,-20.490435,disgust
data\AudioData\JE\d09.wav,0 days,0 days 00:00:04.098798186,25.311966,0.0890726,23.585392,25.391207,26.69327,3.1078777,168.26186,309.0321,25.821896,16.653917,0.80768883,0.84290487,0.17217216,0.5999567,1.4816799,1.3095077,10.636759,6.368159,12.603986,7.203351,0.5440725,1.2086024,28.545488,0.6640634,12.776949,1.1173421,18.96256,0.7078238,2.9147112,4.2439446,0.02920674,1.5887595,0.98604476,0.8303215,6.48152,0.34591082,2.022618,3.4252467,23.906626,0.4521308,503.14172,0.36460593,1154.011,0.14105405,-91.08064,-1.0521383,1606.3585,0.14256105,1026.5304,0.35430795,-102.688065,-0.8364183,2628.2358,0.11586036,936.49817,0.4761014,-104.56821,-0.8041478,-23.514038,-0.32924163,32.125496,0.26351747,-0.056287274,-0.4737378,-0.03989176,-0.3440639,0.9084734,0.75384337,40.740726,0.25561553,8.330551,1.7336679,20.289865,0.82905155,-2.21386,-4.847801,-34.095768,46.998558,-0.12653486,-0.01178416,0.08864467,2.9411764,0.74441695,0.7466666,0.43029705,0.42999998,0.27376997,-21.999804,disgust
data\AudioData\JE\d10.wav,0 days,0 days 00:00:03.577959184,26.22736,0.19980341,22.88498,24.976934,28.537407,5.6524277,301.35507,273.46262,6.4879394,6.620726,0.86071974,0.7631452,0.23060143,0.6755134,1.4751048,1.2445034,10.645322,4.8854475,12.211068,5.501377,0.6664125,0.9878309,31.80047,0.55713236,11.848142,1.1432755,21.316597,0.6174836,-1.0722537,-15.499575,0.021736521,1.187878,0.9974072,0.8589233,6.7881284,0.468433,4.0470567,1.5803925,29.14773,0.4071286,513.66766,0.29438326,1208.4075,0.18068077,-83.974915,-1.0916475,1604.7096,0.18051672,969.5174,0.33912438,-95.30477,-0.8581606,2712.4014,0.11455632,855.0566,0.46202093,-98.10063,-0.80496514,-26.408617,-0.28530657,33.668087,0.25803193,-0.05031587,-0.6159748,-0.042479977,-0.41128588,0.99165034,0.6316648,41.57028,0.30433044,9.695528,1.5357382,23.357834,0.64415073,-8.298227,-1.9441352,-35.067394,47.056686,-0.123485714,-0.01304803,0.19181019,3.6516855,2.5641026,0.22666666,0.16983652,0.1411111,0.13747278,-20.503561,disgust
data\AudioData\JE\d11.wav,0 days,0 days 00:00:03.646553288,26.87502,0.15665923,23.635006,25.97627,31.36483,7.729824,123.82763,89.17813,67.79115,61.5634,0.65321386,0.9302373,0.17010921,0.3819354,1.2017003,1.0315912,11.413993,8.643874,10.978799,4.762416,0.5191225,1.3013223,29.253416,0.51867944,14.29126,0.8451536,17.594183,0.7838743,6.428608,2.2256873,0.039312895,1.9315039,1.4262275,0.83980876,6.5792847,0.40324453,2.542749,2.09569,32.770428,0.36273706,480.96954,0.27979648,1230.7708,0.19998805,-109.2389,-0.876823,1578.8341,0.1258335,947.3314,0.34135163,-119.480934,-0.70714164,2720.3376,0.08889785,913.56177,0.44055036,-122.928276,-0.65815806,-25.878984,-0.3216794,36.05876,0.28399315,-0.04977138,-0.61070335,-0.037696525,-0.3643949,1.0198427,0.68767506,40.611137,0.322797,14.797767,1.0840154,20.397005,0.9353287,-2.332272,-7.073528,-38.81377,53.22444,-0.13036779,-0.011589469,0.08480738,2.754821,1.396648,0.32799998,0.22175662,0.305,0.34553096,-22.255142,disgust
data\AudioData\JE\d12.wav,0 days,0 days 00:00:03.010317460,27.302326,0.22178978,24.871021,28.504288,31.944881,7.07386,79.31048,29.119818,81.01703,40.176243,0.508748,1.0950557,0.14946295,0.15915477,0.81501245,0.6655495,11.36997,7.812506,9.559579,3.8689532,0.47510162,1.6328071,22.544603,0.75544757,16.018942,0.68097854,17.964993,0.58012897,4.776094,2.658401,0.034453318,1.2758132,1.5010269,0.7905016,5.677452,0.5805652,4.534322,1.690649,31.773636,0.37189123,514.95764,0.35372317,1289.5952,0.14554793,-148.38594,-0.5566677,1587.2585,0.15850465,958.79706,0.37596923,-152.73611,-0.48924446,2637.9194,0.12815869,977.94135,0.39463443,-154.56221,-0.46250176,-26.167511,-0.31312665,35.204082,0.29480153,-0.049997732,-0.7418806,-0.037858292,-0.44040295,1.427326,0.62989205,36.60951,0.4796772,14.207953,1.0298518,20.598837,0.81333756,-4.5767508,-3.0133812,-37.269455,50.292816,-0.12536034,-0.011795076,0.10838713,2.3333333,2.0338984,0.13,0.042426404,0.404,0.41204852,-23.597363,disgust
data\AudioData\JE\d13.wav,0 days,0 days 00:00:05.592494331,25.65817,0.15210652,23.853897,25.64774,27.80134,3.947443,367.6098,371.19678,16.158596,53.068417,0.6248147,0.7922911,0.15154059,0.4995054,1.0778719,0.92633134,9.5432205,4.4633894,8.019191,4.234269,0.46351063,1.0966948,31.762726,0.52589095,16.782406,0.88767475,17.963186,0.6238536,4.540478,3.0265076,0.036624752,2.2024817,1.2148467,0.97107697,6.896944,0.3443887,3.638911,1.5273265,34.010094,0.4159581,514.92096,0.33061168,1273.3953,0.1632053,-98.317856,-0.9559152,1655.0636,0.16563979,1080.9409,0.2930347,-109.463104,-0.75431585,2732.6152,0.10500045,1089.9548,0.39574388,-112.582634,-0.70633394,-28.871487,-0.32539344,38.73705,0.257632,-0.05625265,-0.52576077,-0.038654838,-0.42148048,0.76370287,0.63177913,41.333183,0.3592514,18.454033,0.94045234,20.076603,0.6816218,-1.58018,-9.493124,-38.006763,51.475697,-0.12594323,-0.011499732,0.101398304,3.9426525,1.4466547,0.37375,0.48613107,0.33571428,0.39318687,-22.434029,disgust
data\AudioData\JE\d14.wav,0 days,0 days 00:00:05.622312925,24.955206,0.14568475,23.458578,25.110125,27.948353,4.4897747,587.3897,632.3267,61.537354,26.789673,0.6345008,0.88925225,0.15372999,0.46469164,1.0183479,0.8646179,11.165993,5.751931,11.299553,5.878245,0.4934128,1.1673908,26.86352,0.6434478,14.7255335,0.8868186,17.51236,0.8033492,5.7461824,2.3586605,0.056651905,2.2429929,1.480191,0.93588746,6.321592,0.5159799,2.5105171,2.3327692,29.376371,0.36664087,521.84845,0.33694172,1248.0575,0.18645267,-108.29724,-0.8541822,1629.5698,0.16117762,986.14874,0.35434812,-116.74655,-0.71534896,2710.617,0.10636358,962.33496,0.3558074,-120.337036,-0.6625583,-25.096493,-0.3316547,35.815933,0.24780092,-0.06565272,-0.46829727,-0.032340355,-0.47878137,0.91104907,0.6187164,37.344738,0.39770162,12.894606,1.1083704,20.071424,0.9101367,0.50245905,30.76511,-36.160103,49.807316,-0.12915106,-0.009558393,0.08949729,3.0303032,2.1582735,0.22083333,0.131938,0.20461538,0.2900561,-22.906418,disgust
data\AudioData\JE\d15.wav,0 days,0 days 00:00:06.032743764,25.214159,0.19395244,23.259575,24.286947,26.878979,3.6194038,108.87067,164.3968,130.97975,225.6564,0.6714752,0.82673264,0.13842821,0.5733184,1.1574137,1.0189855,9.631673,5.3220263,8.413797,3.6688073,0.5248275,1.0840628,28.796648,0.62539566,17.267513,0.9158278,18.762589,0.7556548,3.5762448,4.119278,0.032920316,2.1027167,1.3232538,0.89343303,5.280132,0.64639705,4.8931417,2.0249667,29.847363,0.4219143,514.01746,0.33866188,1184.6306,0.16683398,-86.26061,-1.0549742,1631.171,0.1615416,929.5775,0.41920206,-98.03289,-0.8248895,2687.4124,0.09925745,822.9247,0.4115939,-101.36539,-0.7690736,-23.698841,-0.35059288,32.0439,0.32095298,-0.03873055,-0.90493405,-0.036899243,-0.35056505,0.79809827,0.7139945,35.920845,0.45455328,17.719187,1.0340536,22.165146,0.71559423,0.1101499,145.06438,-30.904871,45.561344,-0.09860245,-0.015804568,0.10762359,3.3222592,2.1775546,0.27153847,0.20186996,0.16615385,0.2776145,-23.236197,disgust
data\AudioData\JE\f01.wav,0 days,0 days 00:00:04.200000,38.106697,0.18478712,33.936413,38.008602,42.165676,8.229263,113.03863,122.879555,97.55734,67.24165,0.8937232,0.8383039,0.17300177,0.7103698,1.5407987,1.3677969,15.106581,8.145446,19.652805,12.883205,1.1622627,1.2844371,23.203241,0.77218187,13.40126,1.2001288,14.756287,0.9219894,-0.45089832,-40.97144,0.048993986,1.6363615,1.284797,0.7905207,8.525091,0.5456407,12.961806,1.0295322,27.298195,0.67694944,569.1236,0.279873,1250.2109,0.16738671,-116.820724,-0.7861224,1678.8855,0.1615351,809.54663,0.36645353,-103.6688,-0.7867047,2775.5012,0.10650216,855.7393,0.5296538,-107.42223,-0.72740215,-24.076836,-0.41568854,32.899517,0.29400927,-0.005607224,-9.625232,-0.034424797,-0.5636518,1.9103805,0.8271127,28.470482,0.67662245,16.20915,1.0260284,13.161448,1.2003858,-8.948149,-1.8929554,-27.995798,41.589836,-0.10546979,-0.013570658,0.21004139,3.5799522,2.173913,0.25333333,0.22686265,0.18444444,0.26579487,-17.848442,fear
data\AudioData\JE\f02.wav,0 days,0 days 00:00:03.908571429,36.335197,0.14552385,33.253323,35.56736,38.082573,4.8292503,508.09103,626.24646,2.6800568,43.837803,0.96086615,1.033807,0.10383931,0.45111105,1.9408932,1.8370539,16.413868,6.943387,15.232096,8.17749,1.0030048,1.2761635,26.296656,0.6729387,9.117245,1.5462034,10.08603,1.2683294,0.3633472,46.80324,0.033594787,1.6819109,1.1893336,0.9842016,8.032894,0.43172696,5.8409076,1.9907632,29.347511,0.5163355,566.21216,0.3153055,1339.0507,0.21780513,-117.28012,-0.79805994,1571.1448,0.18478806,1017.77686,0.326947,-117.11422,-0.7294447,2701.779,0.11524409,841.7116,0.47931802,-119.83286,-0.6808869,-21.942883,-0.4209534,32.23483,0.27717745,0.004851667,9.825242,-0.0316978,-0.43060377,1.9860255,0.62502354,35.880558,0.45789438,5.9051685,2.6042829,6.102751,2.568885,-11.091097,-1.4430847,-30.715502,43.84898,-0.09667424,-0.011235998,0.12027005,3.3419025,1.8229167,0.25428572,0.24076408,0.27142856,0.32908657,-18.092081,fear
